rand_point_id,x,y
"4180",839091.582887961,823184.521775025
"4181",840897.496892484,822512.68590175
"4182",838407.514363843,822577.214248901
"4183",838685.398594933,821973.917252032
"4184",838544.051888024,823497.578102449
"4185",839972.2378133,823910.243165768
"4186",840573.343333298,822768.901959117
"4187",839175.949608346,821984.496247249
"4188",838150.548982379,823368.763050106
"4189",839709.23724232,822323.171240735
"4190",839383.47995059,822114.796346108
"4191",838603.117488035,821757.257704422
"4192",838432.41519129,821784.599680843
"4193",839283.633072914,822259.327626413
"4194",840183.880617346,821528.738259958
"4195",838090.038499845,823036.753960228
"4196",840164.984244185,823400.417745106
"4197",838454.455491271,822697.134887939
"4198",837180.250027952,822707.355891308
"4199",838184.413287968,823527.761578189
"4200",837080.109850238,822810.574986606
"4201",838754.045734862,823428.612053676
"4202",839024.432083281,822361.965484589
"4203",837994.02677077,823257.139049743
"4204",840128.797989974,821961.10781019
"4205",839780.480195749,823474.759150131
"4206",840988.725238855,822469.455386463
"4207",840124.023162457,822844.462501699
"4208",840258.645107709,823432.896337935
"4209",840092.577022515,823534.974837586
"4210",839448.068543329,822823.926580105
"4211",840325.813578063,823545.859508809
"4212",840492.706971984,822688.756478062
"4213",837834.554661418,822656.655632962
"4214",837790.355796854,822484.933652865
"4215",839768.41415766,821993.225919725
"4216",837757.289172697,822582.178405117
"4217",840445.785394103,822738.607244169
"4218",837307.696696205,822085.976130165
"4219",840056.56264649,822099.163036983
"4220",837804.946657578,823129.092957814
"4221",839642.861089187,822574.935027155
"4222",839437.045227749,821929.691194025
"4223",840826.568986231,824206.879750891
"4224",838425.103226049,822798.533969906
"4225",838407.531832172,822278.695410463
"4226",838477.58803486,823930.879343722
"4227",840201.178090304,822761.452369145
"4228",839929.195620358,822540.547272731
"4229",839798.306745391,823599.587410794
"4230",840426.275660317,823883.201135745
"4231",840229.328108876,821808.598082961
"4232",839959.525400428,821682.680571193
"4233",836663.967003797,823203.892417538
"4234",840505.840151763,821759.993037435
"4235",840240.346630931,823903.204314686
"4236",838138.940043766,823001.705976231
"4237",838389.20352988,821954.394525284
"4238",840336.903094146,821611.489550962
"4239",837837.09522925,823346.259057479
"4240",837307.213575156,822515.612053751
"4241",838723.832780654,822078.540433134
"4242",838209.879168496,823063.076640264
"4243",839788.66469784,823214.73026307
"4244",840000.648489075,822487.992830244
"4245",839660.682411691,821726.015741171
"4246",840958.51730325,822542.696926092
"4247",839733.936723939,822919.173316178
"4248",838351.182514875,823085.225585334
"4249",838107.439059681,822566.452277627
"4250",840288.448666452,824080.530507995
"4251",837469.064501087,823289.610914331
"4252",837737.641538571,821818.54662163
"4253",839004.902299135,822752.030621122
"4254",839466.143590673,823371.099637693
"4255",840123.999272122,823384.107460629
"4256",838462.553730054,823715.345745084
"4257",837662.68738089,823147.176472008
"4258",838337.008710072,823278.395342211
"4259",840111.53329215,822376.398567666
"4260",841003.332282461,822551.944548716
"4261",837360.30163188,821583.045270608
"4262",838574.301781548,822675.545480727
"4263",837974.011929294,822646.35041038
"4264",839120.410894774,823191.104203262
"4265",839505.172693899,823969.805121203
"4266",837915.943403055,822826.342215625
"4267",837366.742139256,822471.291274
"4268",840160.443797721,824058.157481215
"4269",840337.24250286,824039.133392876
"4270",839740.325057766,822317.024705468
"4271",839302.958491155,821896.972518075
"4272",838070.922168643,823578.989307372
"4273",839305.405800646,822613.943871763
"4274",838788.385056227,823793.150569109
"4275",838340.113350745,823644.288007685
"4276",838280.326281916,823529.717094342
"4277",840222.610313729,822909.267721604
"4278",838685.35687511,823869.801446303
"4279",839076.618015982,823587.631137311
"4280",837157.182258931,822574.074899233
"4281",838053.857026719,823112.489575381
"4282",837795.484481043,823071.806891127
"4283",837324.942388969,821967.852103311
"4284",838664.930209323,823353.450030962
"4285",837345.829467526,822073.00032296
"4286",837171.653014746,823315.327661429
"4287",837488.915563539,821786.839730611
"4288",839455.320289826,821645.608622761
"4289",839401.978163449,822551.326617953
"4290",838519.42410366,822892.235155759
"4291",838128.135618573,822492.133445443
"4292",840187.293969536,822060.753983747
"4293",840511.727491217,824048.722730926
"4294",840741.008817535,823268.507893204
"4295",837536.884517441,823350.950992036
"4296",837963.364356871,822615.706696164
"4297",837105.760665005,822354.057965516
"4298",840068.484345477,822927.162322823
"4299",838278.617369493,822316.343973134
"4300",838049.724533829,821679.277298647
"4301",840475.085863712,824219.747579348
"4302",839145.170278144,822321.937984833
"4303",840549.028442765,822232.220041081
"4304",840663.615183985,824036.39587233
"4305",840443.57063317,821782.00020074
"4306",840501.549247792,824240.654587128
"4307",837858.263364563,821828.50206478
"4308",838357.485457135,823714.710660534
"4309",837261.523489725,822679.438667814
"4310",839611.822483802,821810.431454501
"4311",838088.563291339,822149.976753231
"4312",837082.789795499,822952.064830016
"4313",840094.112693061,823281.438257948
"4314",839473.145764783,823962.457239459
"4315",839970.809769831,821647.238117031
"4316",838788.273666137,822095.355405265
"4317",839568.666754509,822967.542253639
"4318",840247.755899121,823360.723977106
"4319",838008.024646272,822927.666763941
"4320",838320.683767464,823171.041900495
"4321",840325.761333169,824122.342022519
"4322",839000.246892072,823054.18490784
"4323",838020.478457969,821840.473572363
"4324",839074.491375018,821964.785647381
"4325",840190.741269668,823105.987519314
"4326",839981.997062281,821842.544311089
"4327",838750.026769556,822857.130171923
"4328",837817.545023303,822477.469540823
"4329",838938.851037174,823113.606857247
"4330",840060.157735738,823918.916495699
"4331",839557.94607528,823892.679114921
"4332",839212.620454889,823450.371868361
"4333",838885.437068431,823646.636371001
"4334",839946.363139016,823408.199541247
"4335",839555.433779333,822663.431508731
"4336",839956.040274511,822344.840698026
"4337",839270.318674207,823843.971244092
"4338",840116.682925476,823803.964514251
"4339",840296.134032461,823804.17066281
"4340",838249.704304511,821814.889565661
"4341",838658.815211981,822190.871385848
"4342",839697.672950874,823427.888092958
"4343",837713.766312789,822221.69303017
"4344",840502.642788198,822367.326211331
"4345",838352.621063064,822354.315014082
"4346",840054.132772428,823544.955958591
"4347",839287.544076986,823684.816333758
"4348",840240.710200055,822554.782157146
"4349",840009.012854224,823561.124558221
"4350",839473.131186561,823856.672597357
"4351",837267.530939861,822591.501412544
"4352",838964.685342153,822343.229240346
"4353",840660.779325522,822428.601000567
"4354",838160.930319662,821444.157532358
"4355",840296.641812277,824126.196657567
"4356",838758.853562457,822252.988617199
"4357",840759.794997436,821873.437246
"4358",838151.642466063,823721.297643479
"4359",840713.471179528,821939.606100034
"4360",838027.424283075,822770.522970132
"4361",840231.867412972,823082.395239477
"4362",838159.062786766,822010.752213167
"4363",837559.606684247,821728.634387418
"4364",838522.361510624,822565.212870257
"4365",837188.447897252,822347.426841721
"4366",837439.461723333,821857.229683554
"4367",840221.444913276,823874.704715712
"4368",838666.42837576,822570.453187524
"4369",839217.120262316,823362.47724605
"4370",840831.043116718,822809.859192908
"4371",840750.456660255,824312.125128679
"4372",838864.245800699,822012.710784205
"4373",840363.956004918,822408.291003484
"4374",840831.402410864,822737.15448266
"4375",837799.838911342,821433.297964973
"4376",840891.157952997,822291.274509918
"4377",838552.855642114,822585.389495164
"4378",840957.368466855,824196.402822826
"4379",838095.763891009,822860.541172571
"4380",838412.820893992,823204.623491835
"4381",839299.281026696,822856.977811397
"4382",840631.002233739,822935.702565569
"4383",837773.387485307,822180.024334721
"4384",839790.6594686,823438.073476461
"4385",839835.936101537,823066.590826321
"4386",839415.157711166,823735.18791369
"4387",838811.623694606,822837.158830731
"4388",836717.037673313,823113.17312397
"4389",839849.092822495,823636.110016899
"4390",840172.857460819,822943.037362265
"4391",838777.294855084,822340.219626101
"4392",838824.380689609,823320.689517982
"4393",838298.357592511,822262.717041598
"4394",838565.431555672,822009.290971313
"4395",838685.427429897,823687.939784876
"4396",838151.049368969,822200.252866826
"4397",840035.943382796,823622.952629229
"4398",839427.438152286,821772.00206865
"4399",838056.394102462,822335.39735459
"4400",839463.677433118,823600.597724706
"4401",839494.416409464,823608.161447294
"4402",840162.388669739,821967.32825981
"4403",839182.550606685,823516.282151056
"4404",837201.22342247,822678.358088449
"4405",839971.890865498,822718.597705311
"4406",837224.503724649,823354.61735636
"4407",836834.165083033,823386.593141802
"4408",840393.445995842,824248.184606178
"4409",839896.099739088,821765.339047599
"4410",837360.796687038,823243.808466717
"4411",837346.062375803,822892.662368937
"4412",839184.335517298,822769.45660467
"4413",839102.760591033,822888.618119418
"4414",840645.031714296,824213.055560317
"4415",837680.84234935,822407.633238731
"4416",840333.78420494,823461.440980037
"4417",839873.038772485,822092.0006385
"4418",840198.305918798,822729.179994449
"4419",839396.530413386,823540.58380382
"4420",840559.143277202,823724.616136322
"4421",839230.054344643,821687.301025031
"4422",838452.425497171,822265.953238501
"4423",839646.200200012,822213.362998845
"4424",840637.288835448,822152.271679597
"4425",840092.443299639,823565.376712566
"4426",837756.71759622,822968.771217364
"4427",839761.570039214,823508.52037556
"4428",840132.251680569,823771.772474166
"4429",840552.246309706,821929.699920517
"4430",837284.917185292,821787.345935152
"4431",839183.582384092,821738.608414746
"4432",838683.972011542,822895.305995728
"4433",840750.455711809,821819.498136372
"4434",836909.344535899,823021.699579126
"4435",839980.459138021,822631.302648522
"4436",837863.683528504,823449.352505957
"4437",839500.840763911,823487.530413251
"4438",839292.990623839,823102.138918855
"4439",839673.390423137,823301.705582152
"4440",840900.420348558,822813.361904191
"4441",840574.448388762,822621.975028556
"4442",840090.868114052,822049.340299616
"4443",839142.267493179,823124.217891806
"4444",838330.698930646,822295.306819076
"4445",838144.732699434,823240.673982845
"4446",838594.301836327,823816.875674912
"4447",839333.387468814,823207.712935244
"4448",840326.243132303,821862.594484344
"4449",840720.222274646,823516.565954296
"4450",840759.686023348,822403.560004971
"4451",838776.351842308,823069.637734228
"4452",839359.470046559,822789.560867604
"4453",838911.052192416,822485.290966587
"4454",837627.620069484,822173.095244511
"4455",840147.137255372,823033.635479444
"4456",839494.421763718,823928.061697282
"4457",838988.937430077,823705.863451042
"4458",838965.557996019,823430.596142794
"4459",837370.253680453,821946.671265281
"4460",839820.94672816,823655.567498603
"4461",837877.329703406,823666.295677526
"4462",839469.797388968,822386.958199742
"4463",838517.820644034,821949.063475868
"4464",840190.126001005,823049.036756272
"4465",839540.291337872,822163.63826098
"4466",837534.623266057,822447.096703903
"4467",839555.4691351,823397.781518686
"4468",837610.447640689,822417.903290842
"4469",840390.669748201,821546.834688011
"4470",837330.74576071,823150.891537155
"4471",839256.028294013,823289.016192966
"4472",840651.601884572,821639.411521103
"4473",839396.289444323,822956.289476213
"4474",836937.336654098,823277.023625497
"4475",838200.999258024,822570.519301298
"4476",840270.676353735,823732.729711855
"4477",837249.223719192,822821.02582896
"4478",838755.661270769,822795.244268587
"4479",840018.106442835,821516.723693226
"4480",838288.686720687,821917.592381028
"4481",838653.697794134,823397.727467449
"4482",839390.339874495,821637.934771017
"4483",840742.24273697,823162.10977231
"4484",838418.615439028,823760.133814943
"4485",840561.763857823,823188.398642249
"4486",838232.243788789,823189.96092976
"4487",839523.877206572,822283.604282802
"4488",837936.561700364,821442.201155472
"4489",837627.133674058,822638.716069609
"4490",838119.244565597,823202.444563759
"4491",840488.274579156,822606.795210594
"4492",840390.557474505,822639.42050032
"4493",839097.610862848,823310.366401287
"4494",838428.76141062,822386.4109141
"4495",838104.564098532,823732.205877599
"4496",837371.676960496,822289.503116349
"4497",838999.96180154,822060.784705929
"4498",838448.411693685,823296.217775033
"4499",837024.227165042,823149.460000191
"4500",839017.782416472,822257.393898252
"4501",839333.108613095,823255.581028078
"4502",840239.135820804,821947.301848736
"4503",839623.049795139,823177.992377915
"4504",838652.89145945,822642.891223669
"4505",837637.98618897,823355.649961986
"4506",840182.945393001,823373.311768762
"4507",839520.8388435,822613.993307023
"4508",838576.879267381,823969.739629597
"4509",837879.687200682,823041.063089608
"4510",838656.383252107,823320.947313557
"4511",837729.512158254,822172.243391878
"4512",840925.111819749,821678.899510947
"4513",840782.359676664,823401.42843428
"4514",840706.400485452,824310.944474163
"4515",840019.217134134,823952.017432766
"4516",838030.096584487,822438.991721918
"4517",837679.488812977,821915.314560934
"4518",841071.11281979,821804.676055273
"4519",839979.845993208,822326.369406305
"4520",840894.225355112,822539.925776069
"4521",838616.836602429,822630.990205913
"4522",838208.522118984,823343.934407615
"4523",839143.479163439,822393.012645251
"4524",839411.686096485,822097.049175291
"4525",839991.699520567,822945.97857322
"4526",837340.372269797,822944.493248099
"4527",837298.952518773,822257.326427208
"4528",839472.964965608,822025.084781473
"4529",837460.711617275,823327.033599205
"4530",838927.500754143,822305.419735205
"4531",840438.850216748,824291.08252562
"4532",840861.389184892,822342.126425086
"4533",837832.981615358,822933.942092828
"4534",839469.583169882,822306.424760007
"4535",837427.876828862,823258.858236725
"4536",839244.686323146,822817.546596155
"4537",839912.693489161,823453.693073605
"4538",839149.596745078,823252.314323797
"4539",839380.327043155,822007.638753669
"4540",837398.236892013,821738.480385636
"4541",838467.158173513,823668.655373199
"4542",840501.475718929,821638.805015871
"4543",838820.167564426,822940.790573763
"4544",838939.2609473,822715.034362957
"4545",837733.934388361,822868.971481729
"4546",837750.115360619,822479.117581548
"4547",839762.019181247,822673.173995143
"4548",839326.046771367,822242.089196058
"4549",836692.235493173,823230.610110519
"4550",840599.321415191,824319.016255669
"4551",840422.408149408,821579.1311721
"4552",837899.224103722,821309.393830937
"4553",840857.479176137,821963.165739696
"4554",839847.524231036,822798.407264206
"4555",837863.717825816,822657.931823985
"4556",839563.268361474,823648.78228984
"4557",838301.898764023,823419.470012829
"4558",839561.504236114,821828.176715563
"4559",839976.778116493,822474.81009113
"4560",840155.183515315,823896.567899288
"4561",837823.501076594,821905.625433745
"4562",837755.271046631,823058.073336408
"4563",840808.557569776,823158.278001016
"4564",837450.531297714,823369.775176104
"4565",840218.253764409,822803.989116649
"4566",837660.744165559,822840.957722779
"4567",839639.476630059,823628.255206453
"4568",840772.208869662,823309.532767518
"4569",836769.438995553,823238.423672277
"4570",838935.647872989,822779.477460681
"4571",840542.589724413,822968.225826873
"4572",838135.095065629,823267.953437071
"4573",840932.043671192,822170.595420822
"4574",839390.953396379,821598.624313955
"4575",839439.870315474,821715.545450928
"4576",839157.209000113,823426.175113293
"4577",838053.661399508,822634.276440799
"4578",837354.585153596,822122.516122993
"4579",840157.345239436,822740.568836871
"4580",840341.413626823,822793.96142342
"4581",838425.696664566,823569.009840362
"4582",838265.65619407,822530.868172866
"4583",838752.156961825,821774.698315516
"4584",840647.675951101,822622.241552857
"4585",840178.193424143,823442.502295926
"4586",838940.390861674,822361.120704842
"4587",839110.895853305,823832.072681833
"4588",839984.136043716,822846.375549478
"4589",838620.118817172,822267.343233494
"4590",839704.237374585,822916.392356381
"4591",839791.365442916,822298.868297257
"4592",837979.546732647,823187.664749806
"4593",840919.618400583,822362.235351896
"4594",838840.916421753,822433.79086894
"4595",837441.469619491,823213.377611346
"4596",841064.473807024,822121.886561817
"4597",839158.80707621,822747.001162008
"4598",839229.058682256,823298.171686442
"4599",840887.292797704,822029.045663131
"4600",838959.915732847,823389.519179246
"4601",839433.004563189,821590.994736869
"4602",838382.847775286,821689.454577676
"4603",837579.439075706,821835.278608833
"4604",836848.49786902,823242.720341748
"4605",838403.256159644,823801.283907608
"4606",840030.859828718,823694.593371378
"4607",839016.227271122,823434.076758949
"4608",838341.171527964,821735.543486916
"4609",840142.013918501,821745.868066118
"4610",840785.744882832,822612.568086524
"4611",839874.199966977,823714.021533085
"4612",840298.564136284,822696.734879455
"4613",837907.610071152,821662.911948384
"4614",837742.356904421,821772.140891358
"4615",837123.950106883,822856.130795803
"4616",838215.858513708,823527.883979902
"4617",839436.46458972,822395.697027705
"4618",838859.055830668,821847.812592862
"4619",839103.815707815,823599.205485322
"4620",837600.344746253,821656.961270125
"4621",840277.185541737,823661.70518169
"4622",838194.255713694,822406.550711596
"4623",840528.844578968,823555.409921235
"4624",840645.98985978,822099.41441533
"4625",840013.544120179,822929.357569089
"4626",838702.011173611,823056.463246103
"4627",838027.274217313,822667.71996495
"4628",840443.701695627,824205.025054201
"4629",840678.658963826,821936.818409755
"4630",838305.930900113,823049.521101438
"4631",839554.60069917,823972.796967244
"4632",839023.211595575,822687.630334868
"4633",840389.614404035,822919.463089709
"4634",840626.951319916,822186.538314445
"4635",837794.567159218,823585.317527502
"4636",838240.997994967,822555.190182612
"4637",839687.312970558,821972.507601276
"4638",840010.889020064,824033.823069362
"4639",840570.092823132,823091.981108581
"4640",838457.403606049,822326.656675157
"4641",839840.794823187,821866.270712127
"4642",837002.740558581,822355.904702195
"4643",838364.162101538,823623.555803308
"4644",838189.859696683,821869.847216254
"4645",840014.95851582,822175.618340808
"4646",837650.50311528,823280.865069241
"4647",840098.916970066,823329.034146082
"4648",838989.469218906,822094.00869474
"4649",840863.130122296,823029.326432464
"4650",836924.955285746,822956.048347648
"4651",837471.789006834,821812.816027231
"4652",839168.28644665,822987.028518247
"4653",837323.553487903,822046.397874049
"4654",838341.786408078,822379.270679143
"4655",839612.533033207,821688.393868066
"4656",840519.498107167,823241.532794612
"4657",839858.764102148,822772.5640174
"4658",839323.731664745,823376.873516693
"4659",840186.101249657,822904.572603565
"4660",840847.5912373,822406.032680485
"4661",839419.562145777,822875.727252572
"4662",838982.150172486,822440.396314359
"4663",840546.35271548,821897.781136055
"4664",837084.518779962,822985.637823347
"4665",837475.402987948,823219.697183345
"4666",838381.642566646,823224.07542269
"4667",837402.200482518,822504.870123299
"4668",839250.66092214,822400.767200021
"4669",838757.059125752,822533.119792773
"4670",838367.685410083,822425.950960045
"4671",840678.024040324,822757.588044133
"4672",839346.391892614,823749.99908943
"4673",839101.437100608,823653.577868994
"4674",840443.577409155,822308.862170308
"4675",840093.289986423,822151.269484688
"4676",840274.178721394,823383.780794371
"4677",840752.355147284,824242.792783724
"4678",840358.395139047,821635.561248058
"4679",840406.310796052,823358.378647147
"4680",837831.056135607,822686.608444976
"4681",838386.357989697,823747.396897152
"4682",840251.524485451,823571.88291487
"4683",838565.004112944,823516.490180324
"4684",840704.75002915,823964.251519709
"4685",840885.239765282,823178.537549885
"4686",837430.731633364,822935.304547114
"4687",839920.675240416,823155.856449902
"4688",837360.935096862,822572.040473933
"4689",839634.273410058,822689.054836328
"4690",839359.942870262,823524.193652643
"4691",839968.0812581,822814.164031073
"4692",839214.696911196,822364.457934211
"4693",840189.660829012,823850.235219518
"4694",839811.863981026,822502.808111948
"4695",838368.959375238,822663.549625532
"4696",837987.077534144,823474.916675626
"4697",837033.997201967,823092.107138281
"4698",838058.974999089,822942.89002168
"4699",837770.692004471,821834.08796809
"4700",838910.105132478,822566.022765233
"4701",839322.335013184,822027.908450044
"4702",838497.563071771,823064.100027309
"4703",838174.529969186,822785.560965829
"4704",839993.321039269,822518.707272599
"4705",839623.2711739,822388.364999048
"4706",840257.030065169,822283.743934595
"4707",840269.165759748,821969.198171518
"4708",838856.04130789,822473.757248705
"4709",840353.952339619,822637.131512927
"4710",840679.822816387,823297.918872882
"4711",839191.545127845,822230.793481993
"4712",840247.861965972,822105.477523097
"4713",839692.916587949,822045.271360183
"4714",837532.509490273,822059.932126221
"4715",838949.566577002,823866.104855191
"4716",837515.497070301,821708.263833654
"4717",837806.963551642,822335.758071986
"4718",840228.324268113,823620.79541923
"4719",838834.440448969,821953.795290366
"4720",838088.196878339,822652.803078672
"4721",837220.347043433,821983.146474757
"4722",838807.169042976,823224.062534235
"4723",840709.003660677,822368.403026059
"4724",838589.358688337,822125.276394311
"4725",838702.867019954,822765.113837759
"4726",840643.895460934,822875.061572534
"4727",838875.983069625,822665.827803627
"4728",840809.487035912,822136.731802952
"4729",837662.621374727,822157.360671887
"4730",838060.211992048,822987.142019288
"4731",840100.063518978,822634.729519886
"4732",840589.82924566,822168.884559209
"4733",840805.461237333,823552.650152487
"4734",838601.960641762,822187.813432899
"4735",838115.759344981,821662.181665533
"4736",838753.69347376,822402.907456538
"4737",840569.312837715,821810.290907843
"4738",840617.585630996,822973.589947937
"4739",839751.841439601,822235.73384436
"4740",837914.177831024,823574.026612914
"4741",840266.685116459,822497.578970972
"4742",839778.302665958,822215.517637254
"4743",837591.745871395,822518.725834158
"4744",838665.668451539,822374.541292326
"4745",838176.633578388,823350.526627458
"4746",837421.242419802,821898.981864899
"4747",838106.887336578,821546.457699746
"4748",840427.465712501,822766.074486047
"4749",840769.136688902,822238.387206516
"4750",839685.09793181,823969.999045024
"4751",839043.967550614,822224.527014228
"4752",840651.969769241,821878.128045301
"4753",839308.023009185,823462.406427693
"4754",840018.078897649,822046.309629437
"4755",839779.624625402,821953.119826978
"4756",837712.399303087,822639.004920923
"4757",840615.946144428,821650.765232506
"4758",840114.849899058,823736.880649566
"4759",840672.770061303,821837.972264581
"4760",838951.864208704,822247.816118632
"4761",838858.08215321,823363.238423928
"4762",839362.585494826,823824.914667668
"4763",838547.832332131,823316.75296414
"4764",840152.864262015,823995.46976848
"4765",838112.798860238,823387.624336997
"4766",839195.950157745,823256.527036812
"4767",840244.869285516,823184.606965829
"4768",838979.793593708,823595.145398868
"4769",838518.212114051,821903.715008057
"4770",838945.651760535,823016.870226928
"4771",837885.696596142,822002.580366473
"4772",838751.246507121,822997.058484371
"4773",839262.645935095,822359.096836726
"4774",840548.397570351,823617.575864352
"4775",839756.718851627,823944.052773929
"4776",840667.129325071,821970.744608786
"4777",839682.052500757,823819.443449499
"4778",838988.664289377,821831.835668455
"4779",839601.403853059,823150.020003491
"4780",837837.870664227,822798.006964025
"4781",838290.981300803,823714.608385253
"4782",837105.861497167,823287.096992483
"4783",837000.761647906,822753.010307113
"4784",840762.096159214,822925.449533701
"4785",838491.617406223,823890.437888951
"4786",838583.41889445,822974.000689927
"4787",837827.26490187,823524.376242083
"4788",838784.235050717,822027.211597867
"4789",840731.684243138,824204.230956254
"4790",840579.146318398,822102.031962103
"4791",840313.796458961,822042.910349966
"4792",840753.154717791,823937.488642993
"4793",839550.156486463,822551.358071743
"4794",837952.74973208,822853.67146687
"4795",838115.22807209,823445.439023564
"4796",839995.832022712,823482.424803483
"4797",840650.693084777,823216.880360709
"4798",839405.892968663,823126.34504527
"4799",837161.100503449,822664.574048148
"4800",839297.854654831,821625.4509075
"4801",839681.95594971,822110.106253535
"4802",839858.965205822,822741.050449872
"4803",840138.777667891,822643.003386786
"4804",837854.693296334,822770.358527428
"4805",838525.915055694,823215.721226525
"4806",841035.477350896,821797.186697805
"4807",840875.115211252,823376.321767177
"4808",837647.391645871,822668.382139924
"4809",837121.600650194,822478.623575705
"4810",839693.923403216,823559.347527433
"4811",839051.345822927,822446.347529728
"4812",837393.001433372,821630.082777704
"4813",840137.271175493,822276.915921293
"4814",837618.19726048,822128.846472036
"4815",839692.4926797,821732.156286528
"4816",838581.280687946,822239.057212432
"4817",837903.716948933,821734.594645942
"4818",837393.52696216,823118.132096819
"4819",838267.593487031,823262.862178318
"4820",837593.097419707,822557.70178786
"4821",839357.067286649,821644.829873541
"4822",839004.981903763,823729.562843027
"4823",840150.944496065,821907.141290938
"4824",837479.585044734,823439.810672777
"4825",840674.822453137,822096.536574449
"4826",840941.214413038,822715.238328678
"4827",837530.933187079,823007.999524518
"4828",839655.141821314,823144.302188083
"4829",837894.548960571,823131.575441436
"4830",838224.594732782,822000.567700255
"4831",840463.261522538,823487.74945939
"4832",840326.800932052,822392.272926703
"4833",838424.371088138,823484.774350976
"4834",837787.347315091,822225.657638824
"4835",837638.443463433,821631.541499368
"4836",839902.107197656,822703.793839942
"4837",840742.80183444,821747.076303462
"4838",839899.145826832,823891.491280012
"4839",838190.644842708,823630.585066792
"4840",840722.202509546,821698.000089054
"4841",840783.396535776,821980.125708005
"4842",839407.509874631,823034.45836847
"4843",840359.017428398,823237.353343046
"4844",838541.615910582,823386.868415975
"4845",840102.510076667,821719.702981696
"4846",837554.950268355,822232.608301714
"4847",840321.322739915,823901.220389239
"4848",840758.316638313,822052.395730316
"4849",840832.914159681,823638.107677983
"4850",839359.450056581,821954.017001193
"4851",836811.86581487,823146.529204691
"4852",839187.788229699,822412.922669625
"4853",838725.38505897,822025.229498467
"4854",840491.535975791,823987.166873893
"4855",836706.138510062,823273.603435492
"4856",840247.979465153,821573.069867017
"4857",838437.05987174,823407.035897686
"4858",839488.926292216,823202.218256793
"4859",841030.375924603,822334.710958024
"4860",839426.886639466,823183.003385106
"4861",837943.258579465,822100.136264475
"4862",839037.871273784,822925.662851137
"4863",839618.214736988,821763.119504697
"4864",840268.315243662,821528.798768948
"4865",838373.033754805,822898.364061699
"4866",839603.816793384,823740.806971072
"4867",837840.279966145,821496.244288535
"4868",838735.46165906,822752.248979298
"4869",840562.574213609,823037.370135315
"4870",836693.601260421,823201.171790595
"4871",838148.07402848,823317.003167591
"4872",837770.76020626,821643.764708171
"4873",839966.058596031,822505.626256771
"4874",838195.486551317,822028.630363993
"4875",840067.015521389,823185.228914237
"4876",838515.146338632,823486.726337598
"4877",840045.888023682,821547.890886997
"4878",839897.775358327,822602.53560763
"4879",840107.916459286,822500.210402136
"4880",836996.819658988,823096.887897881
"4881",839524.813612562,823533.773751882
"4882",837267.230436222,822174.223305702
"4883",840546.585647916,824069.288233947
"4884",837564.660026572,822757.414385712
"4885",840471.847581951,823783.300136909
"4886",840544.192345329,824325.561094556
"4887",837029.950358832,823422.842945237
"4888",840333.244381554,821548.569770624
"4889",836868.724618349,822920.326467573
"4890",837982.901612723,821507.580607994
"4891",838344.902369831,822222.332153888
"4892",839901.934755093,821830.116122149
"4893",837915.564234889,822074.263600628
"4894",839009.158857603,822487.470272133
"4895",838654.106358111,822689.469894402
"4896",840224.80854683,822021.133187614
"4897",838887.699345471,822970.629464027
"4898",839779.461663668,821877.079509128
"4899",838841.305315977,822183.326531988
"4900",837920.23945622,821778.550557461
"4901",840277.129343233,823847.443519135
"4902",839959.980757406,822608.268972893
"4903",838491.864571551,823542.92850511
"4904",840352.602923942,821523.021242764
"4905",838259.624254605,822676.461835158
"4906",837032.393565503,822745.039599432
"4907",836786.459851934,823214.165071181
"4908",839637.724396096,823777.893841773
"4909",839624.416353219,821990.06564827
"4910",840356.938249846,821704.199802405
"4911",839348.628779054,821910.952781775
"4912",840291.103710052,822314.903193228
"4913",837002.622167052,822837.355170942
"4914",839025.871737004,823021.552724194
"4915",838553.16083907,822982.825396375
"4916",838168.108099272,822580.027080263
"4917",839468.663420672,823650.870933533
"4918",838665.156619114,823804.116388459
"4919",839887.527123305,821984.336933948
"4920",839724.690062062,821991.119400875
"4921",840872.598838994,822105.965261667
"4922",837463.61433863,822719.191567091
"4923",839975.974125005,822131.930083647
"4924",838992.240219929,822375.621564158
"4925",840803.479795218,822841.432925204
"4926",837282.838544591,822885.193860766
"4927",840410.084277888,822317.700826269
"4928",839879.653609584,821810.614262606
"4929",838718.185320923,823534.040059092
"4930",840914.627808127,823070.580814507
"4931",840472.233629056,822971.793919274
"4932",839369.404297335,822442.797424799
"4933",838292.9975332,822433.629464276
"4934",838143.76999281,823184.928117246
"4935",838651.947715623,822456.355561023
"4936",838804.74902219,822734.023322484
"4937",837812.960143886,823468.537512517
"4938",840416.894825663,822851.263794154
"4939",840577.094896142,823396.324998013
"4940",837925.899012769,822178.194267884
"4941",841030.609767538,822231.997208625
"4942",840019.548221522,823160.416390587
"4943",839833.901106928,821702.807638535
"4944",837950.237591196,823830.265875974
"4945",837992.000679113,823688.628978297
"4946",840509.11502229,821890.52341436
"4947",839020.746222857,822819.435772817
"4948",839671.269249832,822457.331669779
"4949",839544.311147129,823030.013118969
"4950",839907.708742865,821891.016659123
"4951",840116.178324356,821859.547824995
"4952",838226.753694184,823420.372492737
"4953",837325.977590939,823179.07901757
"4954",837890.220689548,822645.009064758
"4955",838627.143113467,822971.383851059
"4956",840258.156129901,822049.79706487
